text,label
budek buta otak mati sulit harap,1
pimpin tolol tular tolol ikut,1
kali bolot,1
panitia khusus dewan wakil rakyat hak angket divestasi freepo buta divestasi freepo skema kredit perban modus keruk rente rezim logistik pilih presiden kaya oknum kuasa,1
mbok batuk orang makan depan tutup congor,1
tanggap mesjid sangking tuju speaker toa pindah allah modar kuping jemaah khe khe khe,1
teman lihat jutek sinis judes dingin pas doang pas banget bilang gila stres sarap kadang wkwk v jujur banget eh astaga dekat haha,1
sangka setya novanto kena sanksi pecat top,1
jalan akses velodrome pakai asean games hehe bijak gubernur sungguh pihak titit kuda,1
lengkap tim anies sandi cabul makar,1
tau bego ajar maki goblok goblok,1
main pos ronda harap teman obrol bocah main mobil legend bangsat,1
hehe kampang fandom,1
mending makan murah buang buang duit tai a beli barang murah b komen ih beli situ murah bahan bagus b langsung sakit hati a kata,1
cacat anjir sinyal,1
isis islam islam isis hidup tinggal islam stop salat aji,1
kira orang spi onta tahu united state of america amp yahudi banyak pakai otak pakai onta,1
uji semester analisa struktur teman teman ubah budek pura pura bolot,1
gila manusia bejat lahir batin maksiat muka syariat tuhan rusak hina duuhhhh gustiiiiiiiiiiiiiiii,1
yuk nete,1
sesat lurus allah subhanahu wa taala ajar bangun keluarga cocok penis,1
jambu bol halus jambu bokong,1
tuju bahagia senang majelis musyawarat rakyat dewan wakil rakyat bubar gaji negara korupsi rugi,1
harap panji politikus haus kuasa anies sandi no,1
bejat cabul kecut onta iya,1
edan main pengaruh lord atep main lendot,1
pilih anis sandi pilih nista agama pecah negara satu republik indonesia,1
tebal banget bentuk memek tante,1
presiden ganti presiden wajib dapat mohon cerah prof,1
bangsat sedak kentang wkwk tolol lendir memek anjing,1
bacot,1
pikir indra j piliang belok tim sukses anies sandi dihabisin,1
tante tahan entot kontol gede,1
beda paham kulit tangkap cina,1
gembel gembel twitter whatsapp chat whatsapp langsung blok bebencongan minggir cuihhhh cepat kena mati kayak banci feminim sial ganggu orang orang kasar dasar bencong tau malu,1
alah cebong kreatif banget bahasa pakai cebong anak kodok nabi kodok panggil cebong laknat ganti presiden presidenbaru,1
sayang banget bagi cewek jilbab bro cantik haha ngentot toilet,1
bangkai tiponya parah anjir lihat chuw,1
orang turun cina gubernur masalah indonesia bicara orang padang presiden singapura,1
enak hyper crot ngentot,1
henti komisi berantas korupsi bubar dewan wakil rakyat rakus guna rakyat,1
kerja cina proyek jalan tol lempar bendera merah putih hukum hormat bendera amp depo asi,1
dua culun,1
bolot sambung,1
mbah fatwa bicara anjing papa ikut nama orang oke sip anjing,1
direct message memek maksud telur,1
wkwk bodoh zof,1
masak bangun hitung konstruksi ide study layak dana bebas lahan hitung,1
hmmm cium aroma aroma jablay bangsat iya pergi,1
kampret mencret salah perintah neeekkk,1
otoriter bukti ott ai politik tangkap,1
tai fitnah tukang caci maki perempuannn anjing tumbang debat final pilih kepala daerah jakarta,1
salah tulis dakwa nista agama coba tulis baginda mulia cih,1
ai pergi ai banteng nyungsep kunci tang rakyat tunggu langsung lengser revolusi,1
iya kayak kadang umur rokok orang tua b bicara kayak kayak bicara bicara anjing kontol marah,1
tebar benci mbak mbak tau dakwa,1
celeng reak cebong tolol celeng dungu bukti ganti presiden yuk tuju bang ganti tolol cari kocak no bang rock,1
wkwk sebal banget anjing,1
habis pikir ikut asa moral bohong biang dosa,1
lucu lawak novel fiksi ghost fleet lucu zul bego,1
langsung tag ainya berani bera i banci,1
tenaga kerja asing cina manja,1
bego kampret potensi rugi cebok mata cing onta,1
cebong tetas rr,1
gara,1
berengsek bajing waras astagfirullah,1
kutuk engkau,1
anjir lupa lewat anjing jari mute pokok sadar mute oke pokok bella salah dnanya,1
bilang diktator dukung lapor orang kritik polisi goblok,1
dakwa nista agama alias babi jamban morfin uang rakyat jaka a,1
orang marah tipu janji palsu lapor polisi dasar gila,1
tau bicara tumpas partai komunis indonesia komunis antek serang serang partai komunis indonesia partai komunis indonesia lindung partai komunis indonesia,1
tuju ar fokus ganti presiden poros tiga pecah suara play station kadal,1
selamat setan,1
bodoh in suka nge distract pikir,1
like the game itself is open to everything fuck markus ngewe simon instead sure here is the canon in game cerita orang bikin be iga markus pol serah nbut as bule,1
bubar ai gaduh ai burung pipit ai sapi jual agama,1
bapak gagas indonesia hutang iya soemitro,1
john mayer suka sarap sarap gemas,1
anis menang gurun pasir onta,1
cebong dungu korban php,1
perilaku cina sp penghianat bangsa yoyakarta warga cina kelas pinggir boleh sertifikat hak milik dasar cina keparat,1
allah jablay bawa bawa fia haha iya jimin cuteness sial,1
bodoh,1
tuntut nista adil orang kristen islam benci beda tahan nista,1
presiden kampret haha,1
hasil wkwk oh bagus deh sarap sarap sarap,1
main anjing,1
eh haha iya uang muka hyunjin anjir kau malas nge zoom haha,1
babi haha,1
pakai rohingya serang,1
susilo berani bil ibas libat korupsi sila tembak mati kayak presiden filipina srh bunuh anak libat narkoba,1
otak pakai mbak tolol,1
tebang pilih pilih tebang bubar bentuk lembaga independent,1
azan mulut jamban,1
nalar goblok lulus koreksi bijak perintah omong deh akun ajar omong akun sontoloyo,1
caci ulama orang kafir munafik pakai otak mu bodoh,1
salah cebong,1
bisik lembut penuh cinta muka mangan gaji buta kampret,1
cocok calon presiden cocok,1
ganteng ganteng sarap,1
hati organisasi paham larang bumi pancasila bubar,1
masyarakat tionghoa pancasialis orang jawa ekspos contoh nyata kwik ekonom ustaz felix siauw,1
usir buddha myanmar bumi indonesia,1
aroma partai komunis indonesia tumpas partai komunis indonesia libat langsung korupsi fitnah murah jilat pantat iblis,1
enak habis ngentot main pejuhnya,1
biar edan lil,1
rezim sensasional tindak peristiwa nalar dominan doa moga deklarasi islam cebong nusantara,1
cowok chat isi anjing kontol bangsat,1
akun ketua andre cebong susup homo kampret,1
ganti presiden suka umbar janji lengser,1
zul lembar softex bilang harga congor zul,1
haha silvy oh silvy cacing ah wkwk debat final pilih kepala daerah jakarta,1
abu janda lapor polisi daerah metro jaya kolega gun kitab suci fiksi alamak ayo abu janda lapor gun,1
njinggg bencong gaya pakai blok wa,1
najis jam gin tidur masak nasi hmmmmz,1
video klip penuh bokong,1
awwww koko badan kontol tantang ayo ah dicrotin kontol keras uuunncchh,1
perilaku babi benci bau islam cocok,1
budek kayak bolot om kuping kotor sepe i hati,1
kacrut jaring taekkkkkk,1
beda banget rezim zalim swasembada angin surga semangat sejahtera tani vietnam thailand,1
jelas fitnah sila ban apollinaris darmawan al alquran kitab sampah,1
budek buta otak mati sulit harap,1
allah subhanahu wa taala tuhan wasiat bukti dungu biadab,1
iya picek mata orang cantik,1
jabar wakil gubernur konsisten meika agate,1
oi proses aparat ribut ribut proses goblok pupuk,1
salah tulis salah bu maksud cebong muda kampung,1
anjir paypal anjing banget kena fee,1
x sangka bodoh pikir wanita islam jijik oke,1
menteri negeri nama cahyo kumolo lengser menteri negeri bangsat deh,1
bola main lapang main main congor bapuk,1
mending nete bu joy,1
suka suka gue tulis halu kayak gila kayak sarap kayak sedeng kayak delusi kayak anak rupiah malu malu citra idol,1
tau bau bau cir sipit buluk,1
benci orang informasi banget tanggal mana tik acara jam bangsat tolol,1
bangkai tiponya parah anjir lihat chuw,1
hutang ribu triliun amp sepe inya sengaja tambah utang rezim nasionalis pancasilais prediksi sengaja hancur negara satu republik indonesia biar gadai pe iwi jual as,1
video call sex yuk tante kontol gede,1
muncul partai komunis indonesia bulu monyet,1
orang gila,1
tau akun promosi gigolo pas minat booking laki jadi gay fix akun bencong najis ngentot,1
indonesia negara hukum ubah indonesia negara kuasa makar lengser,1
ah anjir favorit banget,1
oh iya iya pas acara tempo wakil tim sukses anies sandi indra j piliang wkwk tukang narkoba,1
tai,1
guru aji bilang main sepak bola sepak bola olah raga partai komunis indonesia ejek antek komunis,1
aimu partai demokrasi indonesia juang bajing,1
hang event majlis buka puasa hang puasa bangkai,1
susilo korupsi jemaah,1
yf ngewe ayo sebal banget,1
susilo berani bil ibas libat korupsi sila tembak mati kayak presiden filipina srh bunuh anak libat narkoba,1
modar jiah,1
bejat bangsat berengsek,1
tanah rakyat kembang modus korupsi besar gubernur jaka a asumsi rupiah juta rupiah triliun,1
biar oppa masuk vibrator memek oppa masuk potret,1
tahan paksa tuduh beda keri rezim,1
minum kopi luwak biar deg an alias kocak bolot pas congor,1
he sinting,1
ciri khas cebong lekat kalah data fakta langsung otak porno ganti presiden presidenbaru,1
berangkat remaja lagu cebong dungu kenyang tulalit,1
kasihan cewek tonton bokep atlet buka baju langsung sange,1
bolot sis,1
salah ajar kacamata acara televisi salah lanjut laku positif banget dasar tolol kembang,1
arjuna juang negara muhammad aku nabi nista bangsa guling perintah,1
lengser rejim anti subsidi rejim anti rakyat,1
mata picek,1
teriak teriak partai komunis indonesia ganyang salat aji tuhan partai komunis indonesia,1
tai kucing cina intervensi wilayah kalimantan hati hati gara gara si mulut jamban,1
hoaks ari ari politik bohong hoaks hoaks wkwk,1
kayak banci kaleng gatot gaduh gentleman mundur saing pilih presiden lawan,1
turut mending mundur deh kayak negara atur orang menteri anjing,1
lengket sepe i permen karet tempel pantat guru,1
kotor bahagia warga cebong nge i,1
bacot x asing ki,1
cebong nge i warganet,1
tua jiwa miskin miskin kalimat luka asa alim tar puisi bisik iblis laknatullah lekat jiwa jiwa tk fungsi hati sentuh siap terima azab allah subhanahu wa taala,1
retweet hijab sange entot blowjob kontol hijab ngentot orang hijab sepong kontol sange berat san,1
zaman susilo gampang korupsi beli mobil tanah,1
bolot,1
habis omong lancar banget gituloh canggung tau tonton senam senyum kayak orang idiot,1
kader bakar sekolah,1
infrastruktur ganti presiden ganti presiden,1
cacat mbappe,1
gembel fatwa tabi,1
bro pikir asing asing kasih hutang maksud selubung makan siang gratis tau cebong musnah kasih makan paham lae,1
ai kunyuk,1
terima putus presiden partai komunis indonesia muncul gebuk,1
kuasa milik kontrol aparat alat keparat cebong dungu,1
apa muara tanggung presiden solusi solusi baik turun,1
bencong hasil selingkuh maknya p r k gerwani kuda lahir onta bencong akun abal ngeooaahahahaaaaa xf,1
bodoh amat kayak kasih perhati,1
kader ku seng bodoh p b c ai harta cocot sabang merauke kader ku seng bodoh kentean peluru pokok isu tenaga kerja asing seng empuk kerja serang presiden e mangan enak zaman susah tuku lob,1
berani aku putra melayu takut berani teriak kira bantu hajar mulut bau congor ardi goblok,1
edan foto shoot,1
bunda pro banget goyang kontol suami private bun bosan lihat video kasih biar vera lihat nhtt,1
jotef hitam berengsek wkwk,1
lt sentuh najis etik,1
dasar cebong goreng aku perintah becus kelola ekonomi selesai tagar ganti presiden jadi kambing hitam,1
anti bineka cebong tuduh umat islam,1
janji tepat deh janji tepat juta lapang kerja rakyat tenaga kerja asing cina miris,1
sayang ngentot,1
mesti tanggung bangun sekolah,1
mulut jamban bani taplak bani serbet cebonger tai sumbu pendek intelligence quotient jongkok familier telinga henti istilah cebong kampret,1
suasana stq tingkat kabupaten ntt masjid mimbar dana swasembada umat islam bawa nama perintah daerah musabaqah tilawatil quran tingkat propinsi ntt sedih ganti presiden,1
oi ngantukkk banget bangkai suka masuk pagi,1
dukung calon presiden gagal pindah on sibuk urus asing bawa kabur uang rupiah t sadar asing kabur bawa uang dukung pribumi anjing mustahil asing pribumi diam sogok mental kacung,1
pers dorong tipu islam buka indonesia bebas jerat islam,1
salah anggar dapat belanja negara gaji mulut onta kerja moga allah cepat kasih,1
kepedean banget najis,1
pergi mampus,1
turun langsung lapang sungguh pantas jongos cina duh,1
sinting banget orang,1
tai kucing ah kecut,1
presiden buta tuli pimpin tubruk tabrak budek dengar rakyat teriak lengser,1
siloam cina usir andai ku mati anak anak ku paham filosofi hidup harga kaki jajah,1
ragu ganyang partai komunis indonesia,1
dengar rumor nama matthew orang indonesia bikin bingung muncul nama matthew soeharsono sekolah rumah make foto in tai,1
banget lelaki berengsek dunia mudah an,1
bejat cabul kecut onta iya,1
tempe penyet bumbu halo monyet ge pain tempe penyet ge murah nada monyet ge marah tempe penyet sayur buncis ayo monyet senyum plisssssssss,1
gembel gembel twitter whatsapp chat whatsapp langsung blok bebencongan,1
buang anak ayam jablay mei kembali pulang,1
kunyuk wkwk,1
ogah presiden kacung orang presiden kacung,1
lemah kerja jeblok karakter bobrok elektabilitas anjlok citra mentok dukung goblok kalap emis tiongkok macan kodok prof jeffrey musim dingin presiden lemah sejarah in,1
izin perintah goblok kasih izin,1
dukung koruptor bubar komisi berantas korupsi situ isu isu partai komunis indonesia dasar koruptor,1
bani oplos bikin demo by the way kitab umat islam lo,1
cerah adora hilman alina too complicated fucker rl niat fucker gila paham mesti fucker suka jenis show off,1
mahasiswi paksa emut kontol dosen mandi entot nilai baik kelas nurl,1
pilih cebong,1
ekspor cebong,1
berengsek anjing ayo ah gila,1
bang hancur bang musnah cina babi bumi pe iwi indonesia kedok reklamasi,1
ganyang partai komunis indonesia hapus lambang partai komunis indonesia film intimidasi komunis antek partai komunis indonesia sepe i hantu,1
goblok an hakiki pacar be ahun tau ketemu fake ppl is everywhere rasa heran wkwk,1
jadi bodoh babi sial zikir hari moga kurang jauh amin,1
pimpin rakyat,1
mimpi bangkai,1
famili islamic famili kafir laknat bodoh laaa hidup tipu kasihan mak didik adab adab agung besar perangai xguna tipu bohong matilanak,1
cebong cebong melayu indonesia bodoh bodoh cina demokrasi,1
otak taruh mana taruh congor,1
orang kasih coba hubung orang berengsek,1
beda cocok keparat,1
viral kocok kontol om security emut unduh streaming video kualitas high definition biar puas link hypertext transfer protocol,1
pikir kuasa peduli rakyat kayak ganti presiden,1
kontol sange ngaceng,1
muhammad burak makkah yerusalem dongeng ibrahim makkah,1
takut ganyang partai komunis indonesia bahaya embrio iblis kembang biak,1
teman kerja kang daniel berengsek teman sekolah jongin berengsek nada teman seok jin berengsek inti teman berengsek,1
tuju usir buddha indonesia,1
dana haji embat lengser negara gadai asing defisit anggar dapat belanja negara amblas turun,1
heran orang auliya al almaidah ulama a inya pimpin kekeh bilang ikan pimpin,1
bacot banget kunyuk bikin sayang ah,1
grup wa kantor posting bude sumiyati instagram cerita teman notice lihat profil anjir kocak,1
swafoto mandi lihat lanjut mak kuli bangun kekar otot kocok kontol muncrat,1
kesal kacrut televisi republik indonesia,1
kristen o odox agama keri salat pakai jilbab tampil orang,1
titit pangkas,1
usut korupsi sandiaga anies batal angkat anies sandi,1
manusia homo ngewe,1
ustad pakai pantat,1
najis banget erel bencong,1
sepe i karno apa lengser paham,1
sah sang napi nista agama ungkit kisah benar,1
dongok bilang hacker haha,1
rezim anti islam,1
ayo adik sarap,1
teroris buddha perintah kerah cyber army bikin hoaks amp retas akun akun pro rohingya,1
kakak osuwiryo be like pimpin presiden tunduk penting asing asing ganti presiden,1
asma dewi sangka hate speech loyalis amp anies sandi jejak digi,1
bak sampah jerman anis resmi toilet keliling gunting pita nomor induk siswa,1
ribut ekonomi salah ribut hukum salah ribut otoriter salah ribut patung salah boleh,1
gubernur eks bayi debora hem rasa,1
amp hukum bangkai turun babi keparat derita alami rakyat indonesia nusantara dalam bahasa adat istiadat budaya ras agama suku pimpin a,1
bencong bacot cewek kayak banci amen kasih duit bacot mending cakap jelek kayak suram mentioned langsung kutip twit,1
mafia kelas kakap join manusia homo,1
kevin sanjaya geblek,1
maaf dewan hormat sadar suka serang pribadi presiden sumpah tepuk jidat buat hati,1
orang kasih coba hubung orang berengsek,1
tangkap bunuh bajing harap tegak hukum,1
sadar rezim sempat neo komunis bangkit,1
berengsek,1
siapppp tunggu cepat lengser negeri kacau balau,1
cebong sampah masyarakat,1
dipukili joko kristanto,1
burik,1
lanjut rencana seret adil ham pbb,1
tugas bagi ganti presiden,1
sesuai janji woi kibum anjir kunyuk back eak,1
bacot ganti mantel mantel tinggal beli mantel mantel,1
cebong senang lihat jaya anis sirik parah junjung puji habis habis buruk,1
marah kak tar ubah monyet,1
cinta orde idola amp hary tanoe,1
tenaga kerja indonesia hongkong takut tenaga kerja indonesia pengaruh ustad jelang pilih presiden suara ln aman,1
tuju gelar santri hormat santri hormat babi,1
biadab cina kafir rakyat asong gusur aniaya surat pemberitahuan tahun teroris kafir biadab,1
dasar kampang,1
idiot banget bang luk,1
bong cebong pintar hadehhh,1
busuk jijik,1
tonton televisi isi banci mulu youtube ah elahhh,1
kamar lihat elusi memek he tangan barom fc,1
ceramah ustad tai onta,1
cebong periode ulama,1
baik beliau mundur politik,1
cupu anjir,1
owwwwh bokong supirnya rekan duduk besi tau haha,1
tunjang raya gaji belas heboh iklan sopoi lok bahan bakar minyak senyap dengar suara ambil uang ganti presiden ganti presiden,1
boomerang mulut,1
tai banget dit,1
takut bajing minoritas cina negeri mayoritas islam ulang ulang leceh ulam,1
harga pribumi minimal laku sopan tamu sejati ampas hak pribumi stop tenaga kerja asing cina ganti presiden,1
uh ena susilo korupsi,1
sarap jul sebentar sirosis,1
ganyang partai komunis indonesia ganyang partai komunis indonesia ganyang partai komunis indonesia,1
jakarta kecoak kacung asing,1
peristiwa henti tentara nasional indonesia kabur jordania kasih jelas,1
lelaki ngentot mami bosan jepit pepek mami bilang puas mami,1
tuju batal orang ustad omong jancuk mata kasar kotor ambil ilmu mas madi arya,1
iya cita gadun kak ben sompret minimal bawa alat v l rank,1
usir bantai orang hindu buddha indonesia biar tau,1
tegur orang bicara cebong kampret berani tegur bicara kutil babi kodok,1
om goda banget pamer kontol bikin pikir bawa arus cinta,1
wkwk gerus intelligence quotient gara cebong,1
bela ruhut tanding pilih presiden ambisi,1
bodoh banget bodoh goblok saudara nama hidup terima kasih,1
butuh cowok kontol gede hangat musim hujan horny ah hawa bikin ngentot sayang retweet nger,1
kejam jejak digital politikus narkoba,1
fantom all role dongok dog fighting nbut i will take phantom other tahan fishbed menit be empur,1
cina gelontor dana filipina perang marawi,1
bego,1
tai doang belaganya langit karma idol flop tertawa keras,1
nasib cebong mimpi orang otak berak kayak,1
sadar hidup urus orang haha sampah habis,1
dina ih anjir model merek ajsjsjsjaja,1
bu silvy anti pegawai negeri sipil level rendah debat final pilih kepala daerah jakarta,1
orang lupa bayar karyawan bacot,1
sayang enak jilat memek memek mulus memek lebat bulu bikin sensasi,1
bodoh ganggu sayang,1
sindir sindir wajar orang sindir bego gampang habis marah marah,1
anjir hidup mana,1
neng andi minum kopi gih congor korsleting,1
tipikal bani bin onta kampret cepat puji orang hormat cepat caci salam tuan guru bajang haha bubar partai adil sejahtera,1
adab tuju adab buang islam buang islam biadab rang,1
lihat fakta browsing peringkat ai korup juara partai demokrasi indonesia juang oknum muslim korupsi cebong gembira koar oknum non muslim korupsi cebong diam bench,1
bubar komisi berantas korupsi biar leluasa koruptor kaya negeri,1
presiden indonesia jongos cina komunis kaya antek antek cina gerombol buddha teroris sokong cina racist,1
kayak papa panggil nete,1
bunuh musuh bunuh minion bunuh le bunuh monster hutan assist hancur turet ambil ml atm wkwk kampret xd,1
maklum rezim anti islam,1
ganyang partai komunis indonesia mari dukung,1
haha timnasnya lolos sok an ledek timnas malu oi malu diam jamban,1
gila,1
ayas kunyuk,1
masjid pasang spanduk ganti presiden marah masjid pakai ceramah politik tanoe non muslim dukung,1
geblek iya,1
orang indonesia bego,1
bangsat vinna,1
orang gila percaya kelas langsung tel cebong otak,1
cebong bela junjung citra tipu rezim anti islam,1
isu rohingya goreng presiden tampil layak pimpin bangsa,1
sontoloyo cebong mendem,1
selamat ngewe halal bro,1
tuju kunyuk pakai foto amp nama what the fuck,1
km mainstream mengaa ikan pintar pintar relatif gantung bawa mana penge iannya surat pemberitahuan tahun pintar meng undeeestimate orang pintar komen rejim now pintar mangkrakan janji doang sok making,1
ha nete,1
serang wa wa cebong,1
sul teng ekses akibat sandera hutang cina ganti presiden presidenbaru tetapjokowiganti,1
kampung,1
cebong kayak dongok abadi nasiiib nasib,1
takut kalah takut tahu kedok jual aset asing,1
berita saracen diframing katak akan tim anies sandi media tumpah sakit hati katak cebong ehe,1
lesbi anjir,1
bela ruhut tanding pilih presiden ambisi,1
penjara cina kafir ateis pimpin babi tukang korupsi,1
manusia homo ngewe,1
kaum onta amp orang tolol cinta orde babi,1
memek sange mulu,1
apasal rindu eeeee idiot,1
kno bilang bencong hati makan duit perintah sah ganti dasar pancasila negara khilafah bencong nama,1
mbak sylviana please sehat debat final pilih kepala daerah jakarta juang selesai,1
tai orang,1
repost pamer otot pamer kontol kocok deh crottt,1
burma buddha teroris,1
hai pikir kayak wan abut cetek pikir merek islam otak kafir,1
sekolah mulut jaga kotor kayak sampah,1
buka ekspektasi flasback bahas ngegoblokin pas sekolah biar have fun realitanya bahas kerja sombong anggap kerja baik kontol bangsat dasar adit fajar ilmiah,1
telat kunyuk,1
harap rizieq shihab pulang hadap hukum orang orang sawah taruh laut pecun dang berengsek jemput paksa kecuali polisi takut ikut,1
butuh dunia internasional kemarin teriak antek asing asing asong kopar kafir,1
ajaib kaum onta muncul,1
nete menit anak lulove pingsan,1
najis mugholadoh,1
dasar culun plongo,1
ajak desak perintah keluar atur islam larang indonesia salam,1
geblek tanda wkwk,1
somad minum kopi starbucks mad somad iya minum kopi ayo entar tampar cocot biar monyong,1
haha saran show topeng monyet keliling kampung bapak dongok monyet,1
tolong ajak buzzer pintar anggar jago hina orang suka pakai lapor polisi aduh,1
malas banget jodoh upil onta,1
hehe kampang fandom,1
nista agama santri hormat kasih otak reparasi pilih kepala daerah nama santri kail jual belikan,1
pikir busuk bunuh korban bunuh tentara polisi masarakat bunuh separatis picek kah mata,1
bangkai,1
hutang bangga in bukti rezim gagal ganti presiden,1
hang event majlis buka puasa hang puasa bangkai,1
zaman susilo gampang korupsi beli mobil tanah,1
gaduh adu domba kompor ciri khas modus jajah kacung waspada komunis ekonomi wilayah negara satu republik indonesia jajah pribumi agama adu sabu sebar eksodus tenaga kerja asing republik rakyat cina data serikat kerja indonesia bekal wajik,1
gembel bengal,1
bilang babi kafir gerombol babi rasa anjing in bangsat in,1
urus telur becus urus dasar cungkring peang x,1
diam anjing daniel edan,1
lit as fuck silit entot,1
muuuaaak lihat muka tk kepret rr go publik,1
silit cok,1
seru obrol sarap kayak by the way suka nama guna bagus,1
kafir yahudi serang suriah senang bahagia wahabi aneh wahabi antek kafir,1
lo oppa oppa korea bilang oppa korea banci banci militer htt,1
indosiar elang mahkota teknologi grup gembel siar bola,1
cebong tetes layan om,1
laden ekor cebong kelayaban tuju,1
ayo dukung penuh ganti presiden,1
allah subhanahu wa taala dungu biadab ajar muhammad cocok penis istri ayat alquran,1
sampa kolong tol orde a ix gubernur geb anis kerja bro presiden ganti soeha o sekolah dasar kerja kerja iya enak bacot,1
inti sesal pokok join angsat biar memb bego kadang wkwk,1
antek susilo otak paruh,1
laku bani cebong,1
tenaga kerja asing cina manja,1
salah sangka dasar tipu bejat laknat sunat,1
tertawa anjir,1
dongok super er promosi film wkwk politik wkwk persib politik,1
wakil ketua cuci congor congor repot cuci tangan ketua lempar batu sembunyi tangan,1
leluhur ratna sarumpaet gera hidup,1
hebat idola menteri muda malaysia kampret amp onta cibir prestasi presiden,1
selamat renang kolam cebong,1
manchester united datang main arab biar berkah kayak lambang setan dukung lgbt imbang,1
astaga bolot banget,1
simak dampak minum keras oplos pimpin oplos ganti presiden marak minum keras oplos gagal pimpin oplos presidenbaru cc,1
mesir komunis kafir ekonomi asai dajjal poros beijing,1
ferdinan pintar jaga congor sok jago lawan teman lihat serang kayak orang bego bilang jabat isi ruhut tumpul a inya otak kakak,1
bacot anjir sok intelek kayak tai,1
badan titit huhu,1
aaaamiiiiiiinnnn mudah mudah geblek riya posting gaji lini,1
najis zu aman satpam gidaf biar masuk,1
geblek wkwk tiling tiling,1
orang orang kayak laknat tangis rakyat pra merdeka kiamat gentayang arwah juang gelisah militan kerja ngawang kosong bolot,1
antek zionis komunis paranoid islam,1
jaman bahan bakar minyak rakyat susah gara gara,1
antar anak sekolah lihat dunia maya eh kalimat pas gembel warung internet langsung cc in biar lupa,1
menang anjir cupu fik,1
nama goblok akut bang ajar pintar dongok,1
nganjing in senang katai anjing marah tolol,1
congor oknum nasional demokrat joko kalah indonesia bubar,1
bangsat bangsat tai bego tolol setan alas ndasmu babi anjing monyet bodoh cebong kodok katak mari hilang kosa otak sepakat,1
cebong badut cina kipas uang receh galak main x,1
kaum cebong senjata hoaks data fakta,1
sanggup pergi top up and langgan internet pantat,1
pantat tusuk tusuk open bo wa gay berondong massage boy gayjaka a gay yogyakarta gay tangger,1
kawan lawan selamat bajing,1
cape urus rezim well geduwel dukung mampat kuping mata ingin tutup akun hidup normal alam nyata tenang sejuk damai indah tuntut hati semangat ganti presiden,1
berangkat kerja ngentot pacar,1
hati hati kali usir ahmadiyah kristen susul buddha hindu sunni usir,1
cerdas cebong otak takar junjung nama generasi lahir lahir got,1
berengsek anjirittt siaaaaallllllll benciiiiiiiiiiiiiiiiiiiii jahaaaaaaaaaaatttttttt,1
ah bacot dasar sok alim manusia sempurna sok alim orang,1
cebong dungu sensitif mas,1
wkwk cebong tipu ikut gaya tipu junjung,1
mending bilang anak gendut jablay,1
hati partai satu indonesia praktik msjid psantren huuuft kabuuurr ganti presiden ganti presiden,1
cerah adora hilman alina too complicated fucker rl niat fucker gila paham mesti fucker suka jenis show off,1
cebong dungu dunia kiamat bro,1
tertawa rupiah lemah warganet berita metro televisi,1
perintah korea utara legal ganja perintah diktator komunis legal in biar rakyat pusing pimpin,1
goblok,1
tangkap bagi tuju,1
kon harga harga badan lek kon bajing iya bajing badan dik tenang,1
banci kampung heeee,1
bacot,1
aneh komisi berantas korupsi bubar ott maling rakyat,1
berisik habis berisik berisik bacot tolol anjing manusia tau,1
tampang sederhana boneka kunyuk,1
bencong idiot it berani akun asli sebar hoaks fitnah coba lihat akun cong,1
bukti nyata edit tim hoaks menang anies sandi,1
psi kumpul perek perek laki sekretariat jenderal otak duit suruh pikir banget kebo,1
lapor alisa wahid sama teroris buddha myanmar front bela islam,1
makan suruh baca anggar dapat belanja negara biar bego lihat asumsi harga minyak anggar dapat belanja negara pakai angka revisi anggar dapat belanja negara ambil berita analisis susah bicara anonim wkwk,1
bentar utang susilo njiiieng,1
subianto calon presiden abadi gagal maju,1
binaraga ambon kocok kontol sembur pejuh,1
berengsek bentuk kecuali te indih selamat mu sempro moga kaos boneknya manfaat,1
rakyat lengser,1
a aduh min tua nb lihat deh kulit becky an jelang na kulit gua becky bego,1
mulut mu bauk tai anti korupsi bubar komisi berantas korupsi partai adil sejahtera partai adil sejahtera sahabat komunis,1
manusia homo anjir,1
anda jend suha o nasib bangsa indonesia negara komunis ateis,1
haha ru kacamata cina buat kafir bro merek hoook,1
panas edan,1
tolol sangku paut bilang kecut dasar tolol,1
twit asyik tau akun akun pro nista agama akun akun buzzer kerja hujat,1
salat kiblat negeri punya orang arab suruh dai bicara bangsa lukman,1
pilih beliau diktaktor otoriter nyata diktaktor,1
mukidinya kafir,1
sesuai janji woi kibum anjir kunyuk back eak,1
lengser kuasa cina komunis,1
bagus dewan wakil rakyat bubar,1
alquran kitab sampah zakar sila ban,1
alternatif kayak dungu kayak cebong,1
eh anjing awas biru bawa orang back stage kepret pakai ahgabong bodoh,1
pusing anjing,1
jaka abanjir pimpin akhlak nista agama,1
eh geblek teman pintar bera i geblek,1
edan t,1
otak makelar jual aset negara maling aset negara pe amina jual isi tenaga kerja asing tiongkok ganti presiden nurl,1
banget jilat memek,1
kualitas ustad kayak goblok banget banyak makan micin singkat joko widodo,1
orang kristen sok tau islam tau islam komen sunat komen,1
lahap banget ketemu kontol sunat bahan coli kontol memek ngentot ngewe blowjob kulum,1
diving mampus junedi,1
orang tolol idiot bahaya dengar hutang jadi bahan bully perintah kritik presiden hutang sebab cashflow negara negatif,1
bilang diktator dukung lapor orang kritik polisi goblok,1
lengkap tim anies sandi cabul makar,1
jari ukur nyali bacot,1
